"NHTSA ID","DOCUMENT NAME","MAKE","MODEL","MODEL YEAR","SUMMARY"
"25V062","RCMN-25V062-6092.pdf","VM","TOYOTA SIENNA","2024","Vantage Mobility (VM) is recalling certain Toyota Sienna Rear Entry minivans (manufactured between 12/18/2023 and 12/4/2024) under NHTSA Recall Number 25V-062 due to a potential defect in the rear axle trailing arm mounts, which may crack or separate under extreme driving conditions, increasing the risk of loss of control and crashes.

Dealer Instructions:

Owners will be notified by mail starting 2/25/2025 and should contact their local VM dealer for a free repair.
Dealers with inventory must report affected VINs to VM and request upgrade kits.
Repair includes installing a bolt-on upgrade kit and a 4-wheel alignment (approx. 3+ hours).
If a failed weld is found, dealers must halt repairs and contact VM for further instructions.
It is illegal to sell, lease, or ship affected vehicles until the recall is completed.
For questions, dealers should contact VM at (800) 488-9082 or Recall@vantagemobility.com."
"25V062","RCRIT-25V062-0965.pdf","VM","TOYOTA SIENNA","2024","Work instructions for dealers and repair shops."
"25V062","RCONL-25V062-8426.pdf","VM","TOYOTA SIENNA","2024","Letter to owner's of a vehicle that has a safety recall notifying them of said recall. The letter describes the defect and why it is being recalled. It describes what VM will do, what the owner should do, what customers who no longer own the vehicle should do and contact information for VM and NHTSA if they have questions."
"25V064","RCMN-25V064-7301.pdf","HYUNDAI","IONIQ 5","2025","The rear floor wiring harness in the subject vehicles may have been produced with insufficient crimping at the rear side airbag connector terminal(s), increasing the risk of an open circuit. An open circuit could impede the deployment signal in the affected connector.
A rear side airbag non-deployment may increase the risk of injury to occupants during crashes warranting commanded deployment of the Supplemental Restraint System (SRS)"
"25V064","RCRIT-25V064-7517.pdf","HYUNDAI","IONIQ 5","2025","Certain 2025MY IONIQ 5 (NEA EV) vehicles rear floor wiring harness may have been produced with insufficient crimping at the rear side airbag connector terminal(s), increasing the risk of an open circuit. An open circuit could impede the deployment signal in the affected connector. Diagnostic Trouble Codes (DTCs) B142900 and/or B143300 and the airbag light may also appear. A rear side airbag non-deployment may increase the risk of injury to occupants during crashes warranting commanded deployment of the Supplemental Restraint System (SRS). This bulletin outlines the procedure to inspect the terminals of the floor harness for improper crimping and if necessary, replace the rear floor wiring harness."
"25V064","RCONL-25V064-4875.pdf","HYUNDAI","IONIQ 5","2025","The rear floor wiring harness may have been produced with insufficient crimping at the rear side airbag connector terminal(s), increasing the risk of an open circuit. An open circuit could trigger an illumination of the air bag warning lamp and prevent the deployment signal in the vehicles Supplemental Restraint System (SRS). A rear side airbag non-deployment may increase the risk of injury to occupants during crashes warranting commanded deployment of the SRS."
"25V065","RCONL-25V065-4183.pdf","HYUNDAI","IONIQ 5","2025","The subject vehicles are equipped with an LFB feature designed for use on performance roadways, such as racetracks. LFB allows operators to control vehicle speed through simultaneous operation of both the accelerator and brake pedals. When the LFB is engaged, the Integrated Electronic Brake (IEB) control software may trigger depressurization of the Anti-Lock Brake System (ABS) pump, resulting in reduced braking performance. Reduced braking performance could increase the distance required to stop, increasing the risk of a crash."
"25V065","RMISC-25V065-9844.pdf","HYUNDAI","IONIQ 5","2025","The subject vehicles are equipped with a Left-Foot Braking (LFB) feature designed for use on performance roadways, such as racetracks.  LFB allows operators to control vehicle speed through simultaneous operation of both the accelerator and brake pedals.  During certain driving maneuvers with LFB engaged, the Integrated Electronic Brake (IEB) control software may trigger depressurization of the ABS system, resulting in reduced braking performance."
"25V065","RCRN-25V065-1775.pdf","HYUNDAI","IONIQ 5","2025","We are calling to let you know to let you know there have been complications reported related to the Vehicle Control Unit (VCU) software that may cause momentary continued acceleration during the release of the accelerator pedal while the vehicles N e-shift feature is engaged, increasing the risk of a crash. Our records indicate that your vehicle, VIN XXXXXXXX, has had this software update installed as the remedy for recall 275. Hyundai is currently investigating the root cause of this complication and will provide an update when available. In the meantime, Hyundai recommends all owners who previously received remedy repair for recall 275 NOT TO USE the N e-SHIFT Feature. We apologize for any inconvenience this may have caused."
"25V065","RCRN-25V065-0389.pdf","HYUNDAI","IONIQ 5","2025","There have been complications reported related to the VCU software that may cause momentary continued acceleration during the release of the accelerator pedal while the vehicles N e-shift feature is engaged, increasing the risk of a crash."
"25V065","RCRIT-25V065-4513.pdf","HYUNDAI","IONIQ 5","2025","Certain 2025MY IONIQ 5 N (NE EV N) are equipped with a Left-Foot Braking (LFB) feature designed for use on performance roadways, such as racetracks. LFB allows operators to control vehicle speed through simultaneous operation of both the accelerator and brake pedals. During certain driving maneuvers with LFB engaged, the Integrated Electronic Brake (IEB) control software may trigger depressurization of the ABS system, resulting in reduced braking performance.
Reduced braking performance could lead to longer stopping distances than anticipated by the operator, increasing the risk of a crash. Follow the procedure in this TSB to update the software for both the IEB (ABSESC) and Vehicle Control Unit (VCU) systems."
"25V065","RCMN-25V065-3309.pdf","HYUNDAI","IONIQ 5","2025","The subject vehicles are equipped with a Left-Foot Braking (LFB) feature designed for use on performance roadways, such as racetracks.  LFB allows operators to control vehicle speed through simultaneous operation of both the accelerator and brake pedals.  During certain driving maneuvers with LFB engaged, the Integrated Electronic Brake (IEB) control software may trigger depressurization of the ABS system, resulting in reduced braking performance.   Reduced braking performance could lead to longer stopping distances than anticipated by the operator, increasing the risk of a crash."
"25V065","RCMN-25V065-2972.pdf","HYUNDAI","IONIQ 5","2025","The subject vehicles are equipped with a Left-Foot Braking (LFB) feature designed for use on performance roadways, such as racetracks. LFB allows operators to control vehicle speed through simultaneous operation of both the accelerator and brake pedals. During certain driving maneuvers with LFB engaged, the Integrated Electronic Brake (IEB) control software may trigger depressurization of the ABS system, resulting in reduced braking performance.
Reduced braking performance could lead to longer stopping distances than anticipated by the operator, increasing the risk of a crash."
"25V065","RCMN-25V065-1431.pdf","HYUNDAI","IONIQ 5","2025","Recall Campaign 275 has been temporarily suspended as of 03/20/25. There have been complications reported related to the VCU software that may cause momentary continued acceleration during the release of the accelerator pedal while the vehicle's N e-shift feature is engaged, increasing the risk of a crash.
Remedy is not currently available. The updated remedy is currently under development. All Recall 275 VIN population is subject to STOP SALE status."
"25V065","RCMN-25V065-0702.pdf","HYUNDAI","IONIQ 5","2025","Remedy Temporarily Suspended. Potential complications have been reported related to the recall remedy. Hyundai is currently investigating the root cause of these concerns and will provide an update when available."
"25V065","RCRN-25V065-8077.pdf","HYUNDAI","IONIQ 5","2025","There have been complications reported related to the VCU software that may cause momentary continued motor torque during the release of the accelerator while the vehicles N e-shift feature is engaged, increasing the risk of a crash."
"25V065","RCRN-25V065-6421.pdf","HYUNDAI","IONIQ 5","2025","The subject vehicles are equipped with an LFB feature designed for use on performance roadways, such as racetracks. LFB allows operators to control vehicle speed through simultaneous operation of both the accelerator and brake pedals. When the LFB is engaged, the Integrated Electronic Brake (IEB) control software may trigger depressurization of the Anti-Lock Brake System (ABS) pump, resulting in reduced braking performance. Reduced braking performance could increase the distance required to stop, increasing the risk of a crash."
"25V065","RCRN-25V065-5212.pdf","HYUNDAI","IONIQ 5","2025","There have been complications reported related to the recall remedy that may cause momentary continued motor torque during the release of the accelerator while the vehicles N e-shift feature is engaged, increasing the risk of a crash."
"25V065","RCRN-25V065-4399.pdf","HYUNDAI","IONIQ 5","2025","The subject vehicles are equipped with an LFB feature designed for use on performance roadways, such as racetracks. LFB allows operators to control vehicle speed through simultaneous operation of both the accelerator and brake pedals. When the LFB is engaged, the Integrated Electronic Brake (IEB) control software may trigger depressurization of the Anti-Lock Brake System (ABS) pump, resulting in reduced braking performance. Reduced braking performance could increase the distance required to stop, increasing the risk of a crash."
"25V069","RCMN-25V069-8173.pdf","FOREST RIVER","ROCKPORT","2024","DEALER LETTER FOR RECALL 25V069"
"25V069","RCONL-25V069-3393.pdf","FOREST RIVER","ROCKPORT","2024","FINAL OWNER LETTER FOR RECALL 25V069"
"25V069","RCRIT-25V069-3855.pdf","FOREST RIVER","ROCKPORT","2024","REMEDY INSTRUCTIONS FOR RECALL 25V069"
"25V069","RCONL-25V069-3393.pdf","FOREST RIVER","ROCKPORT","2025","FINAL OWNER LETTER FOR RECALL 25V069"
"25V069","RCMN-25V069-8173.pdf","FOREST RIVER","ROCKPORT","2025","DEALER LETTER FOR RECALL 25V069"
"25V069","RCRIT-25V069-3855.pdf","FOREST RIVER","ROCKPORT","2025","REMEDY INSTRUCTIONS FOR RECALL 25V069"
"25V070","RCMN-25V070-4942.pdf","STORYTELLER OVERLAND","MODE XO","2024","This is our dealer notification which includes recall instructions and checklist."
"25V070","RCONL-25V070-9256.pdf","STORYTELLER OVERLAND","MODE XO","2024","This document is our 577 Customer notification, this document includes what the recall is and how the customer can remedy the recall with our dealer network."
"25V070","RCMN-25V070-4942.pdf","STORYTELLER OVERLAND","MODE XO","2025","This is our dealer notification which includes recall instructions and checklist."
"25V070","RCONL-25V070-9256.pdf","STORYTELLER OVERLAND","MODE XO","2025","This document is our 577 Customer notification, this document includes what the recall is and how the customer can remedy the recall with our dealer network."
"25V071","RCRIT-25V071-9634.pdf","VOLVO","EX90","2025","This is the Parts Bulletin for R10298."
"25V071","RCRIT-25V071-8381.pdf","VOLVO","EX90","2025","This is the updated Quality Bulletin for R10298."
"25V071","RCRIT-25V071-7557.pdf","VOLVO","EX90","2025","This is the Quality Bulletin for R10298."
"25V071","RCMN-25V071-7507.pdf","VOLVO","EX90","2025","This is the updated retailer letter for R10298."
"25V071","RCMN-25V071-7315.pdf","VOLVO","EX90","2025","This is the retailer letter for R10298."
"25V074","RCONL-25V074-8517.pdf","GASGAS","ES 350","2024","Issued Customer Letter"
"25V074","RCONL-25V074-1945.pdf","GASGAS","ES 350","2024","Issued Consumer letter"
"25V074","RCMN-25V074-9527.pdf","GASGAS","ES 350","2024","Dealer TB - GASGAS"
"25V074","RCMN-25V074-2444.pdf","GASGAS","ES 350","2024","Dealer TB - HQV"
"25V074","RCMN-25V074-2444.pdf","GASGAS","ES 350","2025","Dealer TB - HQV"
"25V074","RCMN-25V074-9527.pdf","GASGAS","ES 350","2025","Dealer TB - GASGAS"
"25V074","RCONL-25V074-1945.pdf","GASGAS","ES 350","2025","Issued Consumer letter"
"25V074","RCONL-25V074-8517.pdf","GASGAS","ES 350","2025","Issued Customer Letter"
"25V074","RCONL-25V074-8517.pdf","GASGAS","ES 500","2024","Issued Customer Letter"
"25V074","RCMN-25V074-9527.pdf","GASGAS","ES 500","2024","Dealer TB - GASGAS"
"25V074","RCMN-25V074-2444.pdf","GASGAS","ES 500","2024","Dealer TB - HQV"
"25V074","RCONL-25V074-1945.pdf","GASGAS","ES 500","2024","Issued Consumer letter"
"25V074","RCONL-25V074-8517.pdf","GASGAS","ES 500","2025","Issued Customer Letter"
"25V074","RCMN-25V074-2444.pdf","GASGAS","ES 500","2025","Dealer TB - HQV"
"25V074","RCMN-25V074-9527.pdf","GASGAS","ES 500","2025","Dealer TB - GASGAS"
"25V074","RCONL-25V074-1945.pdf","GASGAS","ES 500","2025","Issued Consumer letter"
"25V074","RCONL-25V074-8517.pdf","HUSQVARNA","FE 350S","2022","Issued Customer Letter"
"25V074","RCMN-25V074-9527.pdf","HUSQVARNA","FE 350S","2022","Dealer TB - GASGAS"
"25V074","RCMN-25V074-2444.pdf","HUSQVARNA","FE 350S","2022","Dealer TB - HQV"
"25V074","RCONL-25V074-1945.pdf","HUSQVARNA","FE 350S","2022","Issued Consumer letter"
"25V074","RCONL-25V074-1945.pdf","HUSQVARNA","FE 350S","2023","Issued Consumer letter"
"25V074","RCONL-25V074-8517.pdf","HUSQVARNA","FE 350S","2023","Issued Customer Letter"
"25V074","RCMN-25V074-9527.pdf","HUSQVARNA","FE 350S","2023","Dealer TB - GASGAS"
"25V074","RCMN-25V074-2444.pdf","HUSQVARNA","FE 350S","2023","Dealer TB - HQV"
"25V074","RCMN-25V074-2444.pdf","HUSQVARNA","FE 350S","2024","Dealer TB - HQV"
"25V074","RCONL-25V074-1945.pdf","HUSQVARNA","FE 350S","2024","Issued Consumer letter"
"25V074","RCMN-25V074-9527.pdf","HUSQVARNA","FE 350S","2024","Dealer TB - GASGAS"
"25V074","RCONL-25V074-8517.pdf","HUSQVARNA","FE 350S","2024","Issued Customer Letter"
"25V074","RCONL-25V074-8517.pdf","HUSQVARNA","FE 501S","2022","Issued Customer Letter"
"25V074","RCONL-25V074-1945.pdf","HUSQVARNA","FE 501S","2022","Issued Consumer letter"
"25V074","RCMN-25V074-9527.pdf","HUSQVARNA","FE 501S","2022","Dealer TB - GASGAS"
"25V074","RCMN-25V074-2444.pdf","HUSQVARNA","FE 501S","2022","Dealer TB - HQV"
"25V074","RCONL-25V074-8517.pdf","HUSQVARNA","FE 501S","2023","Issued Customer Letter"
"25V074","RCMN-25V074-9527.pdf","HUSQVARNA","FE 501S","2023","Dealer TB - GASGAS"
"25V074","RCMN-25V074-2444.pdf","HUSQVARNA","FE 501S","2023","Dealer TB - HQV"
"25V074","RCONL-25V074-1945.pdf","HUSQVARNA","FE 501S","2023","Issued Consumer letter"
"25V074","RCMN-25V074-9527.pdf","HUSQVARNA","FE 501S","2024","Dealer TB - GASGAS"
"25V074","RCMN-25V074-2444.pdf","HUSQVARNA","FE 501S","2024","Dealer TB - HQV"
"25V074","RCONL-25V074-8517.pdf","HUSQVARNA","FE 501S","2024","Issued Customer Letter"
